id	label	source
http://eurovoc.europa.eu/5116	MINISTRY	EUROVOC
http://eurovoc.europa.eu/38	CENTRAL GOVERNMENT	EUROVOC
http://eurovoc.europa.eu/5127	EU LAW - NATIONAL LAW	EUROVOC
http://eurovoc.europa.eu/5128	EP DELEGATION	EUROVOC
http://eurovoc.europa.eu/5129	ESC OPINION	EUROVOC
http://eurovoc.europa.eu/513	RIGHT TO INFORMATION	EUROVOC
http://eurovoc.europa.eu/7928	EPSO	EUROVOC
http://eurovoc.europa.eu/5132	ACP-EU JOINT ASSEMBLY	EUROVOC
http://eurovoc.europa.eu/5580	STRUCTURAL EXPENDITURE	EUROVOC
http://eurovoc.europa.eu/5139	LABOUR TRIBUNAL	EUROVOC
http://eurovoc.europa.eu/5143	CONTIGUOUS ZONE	EUROVOC
http://eurovoc.europa.eu/662	URBAN ECONOMY	EUROVOC
http://eurovoc.europa.eu/4541	URBAN TRANSPORT	EUROVOC
http://eurovoc.europa.eu/5153	SPECULATIVE CAPITAL	EUROVOC
http://eurovoc.europa.eu/5157	VENTURE CAPITAL	EUROVOC
http://eurovoc.europa.eu/576	PRIVATE LAW	EUROVOC
http://eurovoc.europa.eu/5166	LEISURE PARK	EUROVOC
http://eurovoc.europa.eu/5167	CATERING PROFESSION	EUROVOC
http://eurovoc.europa.eu/6610	ADMINISTRATIVE CODE	EUROVOC
http://eurovoc.europa.eu/5171	REGIONAL CULTURE	EUROVOC
http://eurovoc.europa.eu/5721	SEXUALLY TRANSMITTED DISEASE	EUROVOC
http://eurovoc.europa.eu/8393	UNAIDS	EUROVOC
http://eurovoc.europa.eu/5178	RECOGNITION OF STUDIES	EUROVOC
http://eurovoc.europa.eu/5180	TELETEX	EUROVOC
http://eurovoc.europa.eu/5183	FILM PRODUCTION	EUROVOC
http://eurovoc.europa.eu/1363	FILM INDUSTRY	EUROVOC
http://eurovoc.europa.eu/6558	CULTURAL EXCEPTION	EUROVOC
http://eurovoc.europa.eu/283	ARTISTIC CREATION	EUROVOC
http://eurovoc.europa.eu/5185	AUDIOVISUAL CO-PRODUCTION	EUROVOC
http://eurovoc.europa.eu/5187	AUDIOVISUAL PRODUCTION	EUROVOC
http://eurovoc.europa.eu/519	ANTI-DUMPING DUTY	EUROVOC
http://eurovoc.europa.eu/5190	VIDEO COMMUNICATIONS	EUROVOC
http://eurovoc.europa.eu/5197	LEGAL DATA PROCESSING	EUROVOC
http://eurovoc.europa.eu/520	RIGHT TO WORK	EUROVOC
http://eurovoc.europa.eu/6347	EUROPEAN EMPLOYMENT STRATEGY	EUROVOC
http://eurovoc.europa.eu/560	FINANCIAL LEGISLATION	EUROVOC
http://eurovoc.europa.eu/5212	CROSS-CHANNEL CONNECTION	EUROVOC
http://eurovoc.europa.eu/5214	INTERNATIONAL TARIFF	EUROVOC
http://eurovoc.europa.eu/5216	SPACE NAVIGATION	EUROVOC
http://eurovoc.europa.eu/5220	TYRRHENIAN SEA	EUROVOC
http://eurovoc.europa.eu/1879	MEDITERRANEAN SEA	EUROVOC
http://eurovoc.europa.eu/5221	ADRIATIC SEA	EUROVOC
http://eurovoc.europa.eu/5222	LIGURIAN SEA	EUROVOC
http://eurovoc.europa.eu/5224	IONIAN SEA	EUROVOC
http://eurovoc.europa.eu/5227	INSECTICIDE	EUROVOC
http://eurovoc.europa.eu/5676	INSECT	EUROVOC
http://eurovoc.europa.eu/5496	CIVIL CODE	EUROVOC
http://eurovoc.europa.eu/5234	SAFETY STANDARD	EUROVOC
http://eurovoc.europa.eu/5235	TECHNICAL STANDARD	EUROVOC
http://eurovoc.europa.eu/6094	CENELEC	EUROVOC
http://eurovoc.europa.eu/6095	ETSI	EUROVOC
http://eurovoc.europa.eu/549	INSURANCE LAW	EUROVOC
http://eurovoc.europa.eu/5598	LAW OF OBLIGATIONS	EUROVOC
http://eurovoc.europa.eu/8425	COMMERCIAL CODE	EUROVOC
http://eurovoc.europa.eu/960	BANKRUPTCY	EUROVOC
http://eurovoc.europa.eu/5240	FOREIGN CAPITAL	EUROVOC
http://eurovoc.europa.eu/5241	SYNTHETIC RUBBER	EUROVOC
http://eurovoc.europa.eu/5242	NATURAL RUBBER	EUROVOC
http://eurovoc.europa.eu/5243	RAILWAY INDUSTRY	EUROVOC
http://eurovoc.europa.eu/6257	SIMPLIFICATION OF LEGISLATION	EUROVOC
http://eurovoc.europa.eu/5251	SERVANT (EU)	EUROVOC
http://eurovoc.europa.eu/5253	BY-CATCH	EUROVOC
http://eurovoc.europa.eu/5255	CATCH OF FISH	EUROVOC
http://eurovoc.europa.eu/5256	CATCH BY SPECIES	EUROVOC
http://eurovoc.europa.eu/5257	TOTAL CATCH	EUROVOC
http://eurovoc.europa.eu/5260	COAL BY-PRODUCTS INDUSTRY	EUROVOC
http://eurovoc.europa.eu/5968	INDUSTRIAL CHEMISTRY	EUROVOC
http://eurovoc.europa.eu/5261	CARBON	EUROVOC
http://eurovoc.europa.eu/5244	CHARCOAL	EUROVOC
http://eurovoc.europa.eu/1140	COMBUSTION GASES	EUROVOC
http://eurovoc.europa.eu/4654	MOTOR VEHICLE	EUROVOC
http://eurovoc.europa.eu/148	CONSTITUTION	EUROVOC
http://eurovoc.europa.eu/5276	ELECTORAL DEPOSIT	EUROVOC
http://eurovoc.europa.eu/5105	CANDIDATE	EUROVOC
http://eurovoc.europa.eu/5277	CONFERENCE PROCEEDINGS	EUROVOC
http://eurovoc.europa.eu/5278	INTERNATIONAL TRADE CENTRE	EUROVOC
http://eurovoc.europa.eu/6016	UN CONFERENCE ON TRADE AND DEVELOPMENT	EUROVOC
http://eurovoc.europa.eu/5282	CENTRE FOR THE DEVELOPMENT OF ENTERPRISE	EUROVOC
http://eurovoc.europa.eu/6747	NON-IONISING RADIATION	EUROVOC
http://eurovoc.europa.eu/435299	OPEN SOURCE SOFTWARE	EUROVOC
http://eurovoc.europa.eu/3033	COMPUTER PIRACY	EUROVOC
http://eurovoc.europa.eu/3404	REPROGRAPHY	EUROVOC
http://eurovoc.europa.eu/5192	AUDIOVISUAL PIRACY	EUROVOC
http://eurovoc.europa.eu/5488	CEMETERY	EUROVOC
http://eurovoc.europa.eu/5295	COMMUNITY TRUNK ROUTE	EUROVOC
http://eurovoc.europa.eu/5298	FUNDAMENTAL PARTICLE	EUROVOC
http://eurovoc.europa.eu/5299	ATOM	EUROVOC
http://eurovoc.europa.eu/5300	ANALYTICAL CHEMISTRY	EUROVOC
http://eurovoc.europa.eu/5301	SPECTROMETRY	EUROVOC
http://eurovoc.europa.eu/5303	CYTOLOGY	EUROVOC
http://eurovoc.europa.eu/5305	MEDICAL DIAGNOSIS	EUROVOC
http://eurovoc.europa.eu/5308	MEMBER OF THE COURT OF AUDITORS (EU)	EUROVOC
http://eurovoc.europa.eu/5309	BUILDING SAFETY	EUROVOC
http://eurovoc.europa.eu/5314	ACCIDENT IN THE HOME	EUROVOC
http://eurovoc.europa.eu/5311	GUIDE	EUROVOC
http://eurovoc.europa.eu/5826	PROMOTION OF THE EUROPEAN IDEA	EUROVOC
http://eurovoc.europa.eu/5313	OFFICIAL LANGUAGE	EUROVOC
http://eurovoc.europa.eu/5810	ACCIDENT PREVENTION	EUROVOC
http://eurovoc.europa.eu/5413	EU ACTION	EUROVOC
http://eurovoc.europa.eu/5316	TROPICAL FOREST	EUROVOC
http://eurovoc.europa.eu/5317	PERSONAL EFFECTS	EUROVOC
http://eurovoc.europa.eu/5319	ELECTROMAGNETIC INTERFERENCE	EUROVOC
http://eurovoc.europa.eu/6286	EU CHARTER OF FUNDAMENTAL RIGHTS	EUROVOC
http://eurovoc.europa.eu/26	EUROPEAN COMMUNITIES	EUROVOC
http://eurovoc.europa.eu/5329	RETIREMENT CONDITIONS	EUROVOC
http://eurovoc.europa.eu/5332	ANTI-DUMPING MEASURE	EUROVOC
http://eurovoc.europa.eu/5333	IMPACT OF INFORMATION TECHNOLOGY	EUROVOC
http://eurovoc.europa.eu/5336	EXPORT OF WASTE	EUROVOC
http://eurovoc.europa.eu/534	ENERGY LAW	EUROVOC
http://eurovoc.europa.eu/5341	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	EUROVOC
http://eurovoc.europa.eu/5343	EUROPEAN COMMUNITY	EUROVOC
http://eurovoc.europa.eu/5346	CELLULOSE	EUROVOC
http://eurovoc.europa.eu/535	ENVIRONMENTAL LAW	EUROVOC
http://eurovoc.europa.eu/5350	NUCLEAR POWER STATION	EUROVOC
http://eurovoc.europa.eu/5351	CENTRALISATION OF INFORMATION	EUROVOC
http://eurovoc.europa.eu/5353	SHOPPING CENTRE	EUROVOC
http://eurovoc.europa.eu/5356	DOCUMENTATION CENTRE	EUROVOC
http://eurovoc.europa.eu/5371	LEGAL ACTION	EUROVOC
http://eurovoc.europa.eu/5378	FEDERAL CHAMBER	EUROVOC
http://eurovoc.europa.eu/5381	CHAMPAGNE-ARDENNE	EUROVOC
http://eurovoc.europa.eu/c_c44f1704	GRAND EST	EUROVOC
http://eurovoc.europa.eu/5983	UNEMPLOYMENT DUE TO TECHNICAL PROGRESS	EUROVOC
http://eurovoc.europa.eu/7939	DIGITAL DIVIDE	EUROVOC
http://eurovoc.europa.eu/5384	HEMP	EUROVOC
http://eurovoc.europa.eu/5386	COAL	EUROVOC
http://eurovoc.europa.eu/6045	FOSSIL FUEL	EUROVOC
http://eurovoc.europa.eu/5393	HAVANA CHARTER	EUROVOC
http://eurovoc.europa.eu/5486	INTERNATIONAL CHARTER	EUROVOC
http://eurovoc.europa.eu/5397	BOILER	EUROVOC
http://eurovoc.europa.eu/5399	ACCESS TO EU INFORMATION	EUROVOC
http://eurovoc.europa.eu/5937	TRANSPARENCY IN DECISION-MAKING	EUROVOC
http://eurovoc.europa.eu/58	PUBLIC ACCOUNTING	EUROVOC
http://eurovoc.europa.eu/59	REGIONAL ACCOUNTING	EUROVOC
http://eurovoc.europa.eu/5401	ATP AGREEMENT	EUROVOC
http://eurovoc.europa.eu/5406	EUROPEAN ASSOCIATION AGREEMENT	EUROVOC
http://eurovoc.europa.eu/5407	INTERIM AGREEMENT (EU)	EUROVOC
http://eurovoc.europa.eu/5408	INTERINSTITUTIONAL AGREEMENT	EUROVOC
http://eurovoc.europa.eu/5854	INTERINSTITUTIONAL RELATIONS (EU)	EUROVOC
http://eurovoc.europa.eu/5590	BUDGETARY DISCIPLINE (EU)	EUROVOC
http://eurovoc.europa.eu/541	LAW OF WAR	EUROVOC
http://eurovoc.europa.eu/5410	ELECTRICITY STORAGE DEVICE	EUROVOC
http://eurovoc.europa.eu/6411	ELECTRONIC WASTE	EUROVOC
http://eurovoc.europa.eu/5415	CRIMINAL PROCEEDINGS	EUROVOC
http://eurovoc.europa.eu/5414	CIVIL PROCEEDINGS	EUROVOC
http://eurovoc.europa.eu/5419	ADAPTATION OF FINANCIAL PERSPECTIVES	EUROVOC
http://eurovoc.europa.eu/5787	MULTIANNUAL FINANCIAL FRAMEWORK	EUROVOC
http://eurovoc.europa.eu/5420	ACCESSION TO AN AGREEMENT	EUROVOC
http://eurovoc.europa.eu/5422	DISPLAY	EUROVOC
http://eurovoc.europa.eu/5423	PORTUGUESE-SPEAKING AFRICA	EUROVOC
http://eurovoc.europa.eu/281	AFRICA	EUROVOC
http://eurovoc.europa.eu/5426	EUROPEAN MEDICINES AGENCY	EUROVOC
http://eurovoc.europa.eu/5429	PARKING AREA	EUROVOC
http://eurovoc.europa.eu/4261	MOTOR CAR	EUROVOC
http://eurovoc.europa.eu/543	RIGHT TO DEMONSTRATE	EUROVOC
http://eurovoc.europa.eu/5775	CIS COUNTRIES	EUROVOC
http://eurovoc.europa.eu/7208	CAUCASUS COUNTRIES	EUROVOC
http://eurovoc.europa.eu/5446	SOUTH ASIAN ASSOCIATION FOR REGIONAL COOPERATION	EUROVOC
http://eurovoc.europa.eu/5447	LIFT	EUROVOC
http://eurovoc.europa.eu/545	ACCESS TO A PROFESSION	EUROVOC
http://eurovoc.europa.eu/5450	ADMINISTRATIVE AUTONOMY	EUROVOC
http://eurovoc.europa.eu/5453	FIGHTER AIRCRAFT	EUROVOC
http://eurovoc.europa.eu/7186	CENTRAL COMMISSION FOR NAVIGATION ON THE RHINE	EUROVOC
http://eurovoc.europa.eu/5928	DUAL-USE TECHNOLOGY	EUROVOC
http://eurovoc.europa.eu/5462	ANIMAL WELFARE	EUROVOC
http://eurovoc.europa.eu/5465	MONEY LAUNDERING	EUROVOC
http://eurovoc.europa.eu/5467	TROPICAL WOOD	EUROVOC
http://eurovoc.europa.eu/5470	BRANDENBURG	EUROVOC
http://eurovoc.europa.eu/5475	PROFESSIONAL CAREER	EUROVOC
http://eurovoc.europa.eu/5477	AUDIO CASSETTE	EUROVOC
http://eurovoc.europa.eu/5478	EURO-ATLANTIC PARTNERSHIP COUNCIL	EUROVOC
http://eurovoc.europa.eu/5773	PARTNERSHIP FOR PEACE	EUROVOC
http://eurovoc.europa.eu/5479	COMMONWEALTH OF INDEPENDENT STATES	EUROVOC
http://eurovoc.europa.eu/548	RIGHT TO VOTE	EUROVOC
http://eurovoc.europa.eu/5481	COMMUNITY CERTIFICATION	EUROVOC
http://eurovoc.europa.eu/5483	CHANGE OF POLITICAL SYSTEM	EUROVOC
http://eurovoc.europa.eu/5484	COMMUNITY CHARTER OF THE FUNDAMENTAL SOCIAL RIGHTS OF WORKERS	EUROVOC
http://eurovoc.europa.eu/5485	EUROPEAN CHARTER	EUROVOC
http://eurovoc.europa.eu/5487	SURGEON	EUROVOC
http://eurovoc.europa.eu/5494	OPT-OUT CLAUSE	EUROVOC
http://eurovoc.europa.eu/6023	LEGAL CODE	EUROVOC
http://eurovoc.europa.eu/5497	PENAL CODE	EUROVOC
http://eurovoc.europa.eu/5643	COHESION FUND	EUROVOC
http://eurovoc.europa.eu/5506	MANAGEMENT COMMITTEE (EU)	EUROVOC
http://eurovoc.europa.eu/6049	COMMITTEE (EU)	EUROVOC
http://eurovoc.europa.eu/5507	REGULATORY COMMITTEE (EU)	EUROVOC
http://eurovoc.europa.eu/5508	EUROPEAN COMMITTEE OF THE REGIONS	EUROVOC
http://eurovoc.europa.eu/5509	JOINT COMMITTEE (EU)	EUROVOC
http://eurovoc.europa.eu/5514	FLEMISH COMMUNITY	EUROVOC
http://eurovoc.europa.eu/5517	BELGIAN COMMUNITIES	EUROVOC
http://eurovoc.europa.eu/5518	POWERS OF THE EP	EUROVOC
http://eurovoc.europa.eu/5519	POWERS OF THE INSTITUTIONS (EU)	EUROVOC
http://eurovoc.europa.eu/950	REMOVAL	EUROVOC
http://eurovoc.europa.eu/5521	EMPLOYERS' CONFEDERATION	EUROVOC
http://eurovoc.europa.eu/5522	TRADE UNION CONFEDERATION	EUROVOC
http://eurovoc.europa.eu/5523	EUROPEAN CONFERENCE	EUROVOC
http://eurovoc.europa.eu/5525	INTERNATIONAL CONFERENCE	EUROVOC
http://eurovoc.europa.eu/5527	TRIPARTITE CONFERENCE	EUROVOC
http://eurovoc.europa.eu/5528	ETHNIC CONFLICT	EUROVOC
http://eurovoc.europa.eu/5529	LEAVE FOR POLITICAL ACTIVITIES	EUROVOC
http://eurovoc.europa.eu/5530	GULF COOPERATION COUNCIL	EUROVOC
http://eurovoc.europa.eu/5532	CONSULTANCY	EUROVOC
http://eurovoc.europa.eu/5682	ECONOMIC INSTRUMENT FOR THE ENVIRONMENT	EUROVOC
http://eurovoc.europa.eu/5539	GNP CONTRIBUTION	EUROVOC
http://eurovoc.europa.eu/5540	BORDER CONTROL	EUROVOC
http://eurovoc.europa.eu/5541	CONTROL OF STATE AID	EUROVOC
http://eurovoc.europa.eu/5542	EXPORT MONITORING	EUROVOC
http://eurovoc.europa.eu/5544	COOPERATION IN HOME AFFAIRS	EUROVOC
http://eurovoc.europa.eu/5405	SCHENGEN AGREEMENT	EUROVOC
http://eurovoc.europa.eu/5547	INTERGOVERNMENTAL COOPERATION (EU)	EUROVOC
http://eurovoc.europa.eu/5549	INTER-PARLIAMENTARY COOPERATION	EUROVOC
http://eurovoc.europa.eu/555	TRANSPORT LAW	EUROVOC
http://eurovoc.europa.eu/5551	POLICE COOPERATION	EUROVOC
http://eurovoc.europa.eu/5688	INTERPOL	EUROVOC
http://eurovoc.europa.eu/5553	HOUSING COOPERATIVE	EUROVOC
http://eurovoc.europa.eu/5556	HORN OF AFRICA	EUROVOC
http://eurovoc.europa.eu/5558	COSAC	EUROVOC
http://eurovoc.europa.eu/5559	CLAIM	EUROVOC
http://eurovoc.europa.eu/5560	ORGANISED CRIME	EUROVOC
http://eurovoc.europa.eu/5561	ELIGIBILITY CRITERIA	EUROVOC
http://eurovoc.europa.eu/80	TERMS FOR AID	EUROVOC
http://eurovoc.europa.eu/5563	CROATIA	EUROVOC
http://eurovoc.europa.eu/5565	CYCLONE	EUROVOC
http://eurovoc.europa.eu/5566	TAX RETURN	EUROVOC
http://eurovoc.europa.eu/5569	PUBLISHING DEADLINE	EUROVOC
http://eurovoc.europa.eu/6106	ESTABLISHED RIGHT	EUROVOC
http://eurovoc.europa.eu/6922	INTERNATIONAL LABOUR LAW	EUROVOC
http://eurovoc.europa.eu/c_b499ede2	MARKET ABUSE	EUROVOC
http://eurovoc.europa.eu/5571	ENVIRONMENTAL OFFENCE	EUROVOC
http://eurovoc.europa.eu/6401	ENVIRONMENTAL LIABILITY	EUROVOC
http://eurovoc.europa.eu/5573	PRODUCT DESIGNATION	EUROVOC
http://eurovoc.europa.eu/5575	AGRICULTURAL EXPENDITURE	EUROVOC
http://eurovoc.europa.eu/5579	OPERATIONAL EXPENDITURE (EU)	EUROVOC
http://eurovoc.europa.eu/558	ELECTORAL LAW	EUROVOC
http://eurovoc.europa.eu/717	RIGHT TO STAND FOR ELECTION	EUROVOC
http://eurovoc.europa.eu/5581	DEROGATION FROM EU LAW	EUROVOC
http://eurovoc.europa.eu/5583	CUSTOMS DEBT	EUROVOC
http://eurovoc.europa.eu/6083	UN CONFERENCE ON ENVIRONMENT AND DEVELOPMENT	EUROVOC
http://eurovoc.europa.eu/6310	AGRI-ENVIRONMENTAL PLAN	EUROVOC
http://eurovoc.europa.eu/6850	SUSTAINABLE MOBILITY	EUROVOC
http://eurovoc.europa.eu/8472	EQUITABLE TOURISM	EUROVOC
http://eurovoc.europa.eu/5586	DUTIES OF CIVIL SERVANTS	EUROVOC
http://eurovoc.europa.eu/5587	SOCIAL DIALOGUE	EUROVOC
http://eurovoc.europa.eu/5589	DISSEMINATION OF EU INFORMATION	EUROVOC
http://eurovoc.europa.eu/559	PART-TIME FARMING	EUROVOC
http://eurovoc.europa.eu/5620	DRAWING UP OF THE EU BUDGET	EUROVOC
http://eurovoc.europa.eu/5593	ANTI-POLLUTION DEVICE	EUROVOC
http://eurovoc.europa.eu/5594	MEDICAL DATA	EUROVOC
http://eurovoc.europa.eu/5597	RIGHT OF ASYLUM	EUROVOC
http://eurovoc.europa.eu/5599	REGIONAL LAW	EUROVOC
http://eurovoc.europa.eu/655	NATIONAL ECONOMY	EUROVOC
http://eurovoc.europa.eu/5603	EDUCATION OF YOUNG OFFENDERS	EUROVOC
http://eurovoc.europa.eu/5605	GREENHOUSE EFFECT	EUROVOC
http://eurovoc.europa.eu/5650	GREENHOUSE GAS	EUROVOC
http://eurovoc.europa.eu/5607	REGIONAL ELECTION	EUROVOC
http://eurovoc.europa.eu/5609	USE OF LANGUAGES	EUROVOC
http://eurovoc.europa.eu/5610	MILITARY TRAINING	EUROVOC
http://eurovoc.europa.eu/5611	INSTITUTIONAL BALANCE (EU)	EUROVOC
http://eurovoc.europa.eu/5855	DIVISION OF POWERS	EUROVOC
http://eurovoc.europa.eu/5612	PROTECTIVE EQUIPMENT	EUROVOC
http://eurovoc.europa.eu/5616	MISCARRIAGE OF JUSTICE	EUROVOC
http://eurovoc.europa.eu/5619	ESTONIA	EUROVOC
http://eurovoc.europa.eu/5774	BALTIC STATES	EUROVOC
http://eurovoc.europa.eu/562	INTERNATIONAL TAX LAW	EUROVOC
http://eurovoc.europa.eu/875	DRAWING UP OF THE BUDGET	EUROVOC
http://eurovoc.europa.eu/5621	NON-SECULAR STATE	EUROVOC
http://eurovoc.europa.eu/883	STATE	EUROVOC
http://eurovoc.europa.eu/5624	ISLAMIC STATE	EUROVOC
http://eurovoc.europa.eu/5625	SECULAR STATE	EUROVOC
http://eurovoc.europa.eu/5626	UNITARIAN STATE	EUROVOC
http://eurovoc.europa.eu/5627	COMPARATIVE STUDY	EUROVOC
http://eurovoc.europa.eu/563	FORESTRY LEGISLATION	EUROVOC
http://eurovoc.europa.eu/579	AGRARIAN LAW	EUROVOC
http://eurovoc.europa.eu/5633	EXPERT'S REPORT ORDERED BY A COURT	EUROVOC
http://eurovoc.europa.eu/5634	EXTREMISM	EUROVOC
http://eurovoc.europa.eu/5636	FACILITIES FOR THE DISABLED	EUROVOC
http://eurovoc.europa.eu/5644	COUNCIL OF EUROPE FUND	EUROVOC
http://eurovoc.europa.eu/5648	FRAUD AGAINST THE EU	EUROVOC
http://eurovoc.europa.eu/5649	EXTERNAL BORDER OF THE EU	EUROVOC
http://eurovoc.europa.eu/6414	LOCAL POLLUTION	EUROVOC
http://eurovoc.europa.eu/5657	ASSOCIATION OF LOCAL AUTHORITIES	EUROVOC
http://eurovoc.europa.eu/5659	SEXUAL HARASSMENT	EUROVOC
http://eurovoc.europa.eu/5662	CONTEMPORARY HISTORY	EUROVOC
http://eurovoc.europa.eu/5663	MEDIEVAL HISTORY	EUROVOC
http://eurovoc.europa.eu/5665	HISTORICAL ACCOUNT	EUROVOC
http://eurovoc.europa.eu/5667	CULTURAL IDENTITY	EUROVOC
http://eurovoc.europa.eu/5669	IMAGE	EUROVOC
http://eurovoc.europa.eu/5671	PRINTER	EUROVOC
http://eurovoc.europa.eu/c_59f9c651	EU STRATEGY	EUROVOC
http://eurovoc.europa.eu/c_749f2ce9	GREEN ECONOMY	EUROVOC
http://eurovoc.europa.eu/5951	DISEASE VECTOR	EUROVOC
http://eurovoc.europa.eu/c_46f6aaeb	POLICYMAKING	EUROVOC
http://eurovoc.europa.eu/5683	BAD WEATHER	EUROVOC
http://eurovoc.europa.eu/5684	SYSTEMS INTERCONNECTION	EUROVOC
http://eurovoc.europa.eu/5922	COMPUTER SYSTEM	EUROVOC
http://eurovoc.europa.eu/5689	FOOD POISONING	EUROVOC
http://eurovoc.europa.eu/5690	JEW	EUROVOC
http://eurovoc.europa.eu/5694	KYRGYZSTAN	EUROVOC
http://eurovoc.europa.eu/5448	CENTRAL ASIA	EUROVOC
http://eurovoc.europa.eu/5695	KOSOVO	EUROVOC
http://eurovoc.europa.eu/5696	ECO-LABEL	EUROVOC
http://eurovoc.europa.eu/6325	FOREST CERTIFICATION	EUROVOC
http://eurovoc.europa.eu/5697	LAKE	EUROVOC
http://eurovoc.europa.eu/5698	MOTHER'S MILK	EUROVOC
http://eurovoc.europa.eu/5699	LAUNCH VEHICLE	EUROVOC
http://eurovoc.europa.eu/57	TAX AUTHORITIES	EUROVOC
http://eurovoc.europa.eu/5701	MINORITY LANGUAGE	EUROVOC
http://eurovoc.europa.eu/5704	LIVING LANGUAGE	EUROVOC
http://eurovoc.europa.eu/5706	LATVIA	EUROVOC
http://eurovoc.europa.eu/7861	REGIONS OF LATVIA	EUROVOC
http://eurovoc.europa.eu/8463	LOW COST AIRLINE	EUROVOC
http://eurovoc.europa.eu/5708	FREEDOM OF THE SKIES	EUROVOC
http://eurovoc.europa.eu/518	AIR LAW	EUROVOC
http://eurovoc.europa.eu/5709	LITHUANIA	EUROVOC
http://eurovoc.europa.eu/5712	DIVIDING UP OF LAND	EUROVOC
http://eurovoc.europa.eu/5713	NORTH MACEDONIA	EUROVOC
http://eurovoc.europa.eu/5714	CONGENITAL DISEASE	EUROVOC
http://eurovoc.europa.eu/5718	GASTROINTESTINAL DISEASE	EUROVOC
http://eurovoc.europa.eu/5719	DISEASE OF THE NERVOUS SYSTEM	EUROVOC
http://eurovoc.europa.eu/5724	MILITARY MANOEUVRES	EUROVOC
http://eurovoc.europa.eu/5725	SERVICES CONTRACT	EUROVOC
http://eurovoc.europa.eu/5726	EC CONFORMITY MARKING	EUROVOC
http://eurovoc.europa.eu/3666	EU TRADE MARK	EUROVOC
http://eurovoc.europa.eu/5727	MARSUPIAL	EUROVOC
http://eurovoc.europa.eu/5728	MATERIAL OF ANIMAL ORIGIN	EUROVOC
http://eurovoc.europa.eu/5730	MECKLENBURG-WESTERN POMERANIA	EUROVOC
http://eurovoc.europa.eu/5731	STANDARD AGREEMENT HEALTH CARE	EUROVOC
http://eurovoc.europa.eu/5733	OVER-THE-COUNTER DRUG	EUROVOC
http://eurovoc.europa.eu/5734	VETERINARY DRUG	EUROVOC
http://eurovoc.europa.eu/5736	BLACK SEA	EUROVOC
http://eurovoc.europa.eu/1870	SEA	EUROVOC
http://eurovoc.europa.eu/5778	MERCOSUR COUNTRIES	EUROVOC
http://eurovoc.europa.eu/5740	MICROORGANISM	EUROVOC
http://eurovoc.europa.eu/5743	MINER	EUROVOC
http://eurovoc.europa.eu/5744	FACT-FINDING MISSION	EUROVOC
http://eurovoc.europa.eu/5745	MODEM	EUROVOC
http://eurovoc.europa.eu/5746	MONTENEGRO	EUROVOC
http://eurovoc.europa.eu/5747	MONUMENT	EUROVOC
http://eurovoc.europa.eu/575	INTERNATIONAL CRIMINAL LAW	EUROVOC
http://eurovoc.europa.eu/5750	URUGUAY ROUND	EUROVOC
http://eurovoc.europa.eu/5752	DRUGS CLASSIFICATION	EUROVOC
http://eurovoc.europa.eu/5753	NON-PROLIFERATION OF ARMS	EUROVOC
http://eurovoc.europa.eu/5755	NEW TYPE OF EMPLOYMENT	EUROVOC
http://eurovoc.europa.eu/5756	OBSERVER	EUROVOC
http://eurovoc.europa.eu/5757	EUROPEAN MONITORING CENTRE FOR DRUGS AND DRUG ADDICTION	EUROVOC
http://eurovoc.europa.eu/5761	EU BODY FOR POLICE AND JUDICIAL COOPERATION	EUROVOC
http://eurovoc.europa.eu/5762	DECISION-MAKING BODY (EU)	EUROVOC
http://eurovoc.europa.eu/5767	COMMUNITY BODY	EUROVOC
http://eurovoc.europa.eu/7953	EUROPEAN UNION INSTITUTE FOR SECURITY STUDIES	EUROVOC
http://eurovoc.europa.eu/7954	EUROPEAN UNION SATELLITE CENTRE	EUROVOC
http://eurovoc.europa.eu/7982	EUROPEAN DEFENCE AGENCY	EUROVOC
http://eurovoc.europa.eu/577	COMMERCIAL FARMING	EUROVOC
http://eurovoc.europa.eu/5770	UZBEKISTAN	EUROVOC
http://eurovoc.europa.eu/2803	SALES PROMOTION	EUROVOC
http://eurovoc.europa.eu/5779	NON-ASSOCIATED COUNTRY	EUROVOC
http://eurovoc.europa.eu/5784	CONTRACT STAFF	EUROVOC
http://eurovoc.europa.eu/5785	NURSING STAFF	EUROVOC
http://eurovoc.europa.eu/5900	NURSING CARE	EUROVOC
http://eurovoc.europa.eu/5789	PHILOSOPHY OF LAW	EUROVOC
http://eurovoc.europa.eu/5791	HARMFUL PLANT	EUROVOC
http://eurovoc.europa.eu/c_d701b19c	PEST	EUROVOC
http://eurovoc.europa.eu/5792	LIVING PLANT	EUROVOC
http://eurovoc.europa.eu/5796	VISA POLICY	EUROVOC
http://eurovoc.europa.eu/5799	INDIGENOUS POPULATION	EUROVOC
http://eurovoc.europa.eu/580	SOCIAL LEGISLATION	EUROVOC
http://eurovoc.europa.eu/5800	PORNOGRAPHY	EUROVOC
http://eurovoc.europa.eu/5801	AIRCRAFT CARRIER	EUROVOC
http://eurovoc.europa.eu/5802	LEGAL PROCESS	EUROVOC
http://eurovoc.europa.eu/5805	HEAD OF STATE	EUROVOC
http://eurovoc.europa.eu/5808	SCIENTIFIC PRESS	EUROVOC
